id,rating,tournaments,champions,championNext
15544,1694,0,0,1
15545,1129,0,0,0
15546,571,0,1,0
15547,2088,0,2,1
15548,1314,1,1,0
15549,1717,0,0,1
15550,1699,2,0,0
15551,2082,1,0,1
15552,1795,1,0,1
15553,2674,1,1,1
15554,1140,0,0,0
15555,1584,0,0,0
15556,1992,0,0,1
15557,2055,0,0,1
15558,509,0,0,0
15559,1066,0,0,1
15560,1654,1,0,1
15561,1826,0,0,1
15562,2724,0,0,1
15563,1182,0,0,0
15564,1808,0,0,0
15565,1661,0,1,0
15566,2395,0,1,0
15567,2502,0,1,1
15568,2180,0,0,0
15569,986,0,0,1
15570,1472,0,0,0
15571,2469,0,1,1
15572,2204,1,0,0
15573,2686,0,0,1
15574,2730,0,0,0
15575,952,0,1,0
15576,2839,0,0,1
15577,1999,0,1,1
15578,1381,0,0,1
15579,1275,0,0,0
15580,1362,0,1,0
15581,1959,1,1,1
15582,1701,0,0,0
15583,879,1,1,1
15584,1886,1,0,0
15585,495,0,0,0
15586,681,0,0,0
15587,641,0,0,1
15588,1796,0,1,1
15589,1830,0,0,1
15590,1746,0,0,1
15591,1785,0,0,1
15592,1742,0,0,1
15593,886,0,0,0
15594,695,0,0,0
15595,1399,0,1,0
15596,1757,2,0,1
15597,1324,0,0,1
15598,2768,0,0,1
15599,509,1,0,0
15600,2932,1,0,1
15601,2100,0,0,1
15602,1679,0,0,1
15603,858,0,1,1
15604,484,0,1,1
15605,1010,0,0,1
15606,430,1,0,0
15607,1249,1,1,1
15608,2664,0,0,1
15609,1404,0,0,1
15610,2403,0,0,1
15611,2723,0,0,1
15612,2393,1,0,1
15613,1570,0,0,1
15614,1332,1,1,0
15615,1168,1,0,1
15616,1919,0,0,0
15617,1760,0,0,1
15618,2069,0,1,1
15619,2403,0,0,1
15620,1615,1,0,0
15621,2746,0,0,1
15622,1057,1,0,1
15623,1775,0,0,1
15624,758,0,0,0
15625,2928,0,0,1
15626,2438,0,2,1
15627,766,0,0,0
15628,1040,0,0,0
15629,2622,0,0,1
15630,634,0,0,0
15631,2151,0,0,0
15632,2824,0,1,1
15633,1739,0,0,1
15634,2295,0,0,1
15635,1343,0,0,0
15636,552,1,0,0
15637,2563,0,0,1
15638,2883,2,0,1
15639,1409,1,1,0
15640,449,0,1,1
15641,1085,0,0,0
15642,1385,0,0,1
15643,2725,1,1,1
15644,1468,0,0,1
15645,2690,1,0,1
15646,636,0,1,0
15647,1066,0,0,0
15648,2889,0,0,1
15649,1172,0,0,0
15650,2958,0,0,1
15651,832,0,0,1
15652,2341,0,0,0
15653,1749,0,0,1
15654,818,1,1,1
15655,2756,1,0,1
15656,1607,0,0,0
15657,1045,0,0,1
15658,2646,0,1,1
15659,2035,0,0,1
15660,2600,0,0,1
15661,1189,0,0,1
15662,2874,0,0,1
15663,2737,0,0,0
15664,1950,0,0,0
15665,2623,0,0,1
15666,1860,1,0,1
15667,1500,0,1,1
15668,1841,0,0,1
15669,1006,0,0,1
15670,2854,0,0,1
15671,2178,0,0,1
15672,1036,0,0,0
15673,1186,0,1,1
15674,1114,0,1,0
15675,2422,0,0,0
15676,849,2,0,0
15677,1258,0,0,0
15678,2952,0,0,1
15679,1995,0,0,1
15680,1718,0,0,0
15681,1249,0,0,0
15682,1711,0,0,0
15683,2652,0,0,1
15684,1541,0,0,1
15685,747,0,0,0
15686,906,0,2,1
15687,2157,1,0,0
15688,1072,0,0,1
15689,1456,0,0,0
15690,2181,0,0,0
15691,2310,0,0,1
15692,655,0,1,1
15693,2031,0,0,1
15694,622,0,1,1
15695,1286,0,0,1
15696,701,0,0,1
15697,920,0,0,0
15698,2952,0,1,1
15699,2890,0,0,1
15700,1889,1,0,0
15701,2655,0,0,1
15702,2471,0,0,1
15703,2003,1,0,0
15704,2451,1,0,1
15705,649,0,0,1
15706,1861,0,0,1
15707,2694,0,1,1
15708,2082,1,0,0
15709,2384,1,0,1
15710,1556,0,2,1
15711,2474,0,0,1
15712,1130,0,0,1
15713,584,0,0,0
15714,706,0,0,0
15715,1224,0,0,1
15716,2007,0,0,1
15717,2518,1,0,0
15718,1285,1,0,1
15719,1952,0,0,1
15720,2836,0,1,1
15721,2113,1,0,1
15722,1063,0,0,1
15723,770,0,0,0
15724,478,0,1,0
15725,1720,0,0,0
15726,1835,0,0,1
15727,2384,1,0,1
15728,927,0,0,0
15729,2690,0,1,1
15730,1789,1,0,0
15731,1202,0,0,0
15732,2641,0,0,0
15733,1681,0,0,0
15734,486,0,0,0
15735,2680,0,0,1
15736,786,0,0,0
15737,2772,0,0,1
15738,1106,0,0,0
15739,728,0,0,0
15740,2760,1,0,1
15741,622,4,4,1
15742,2108,0,0,1
15743,536,0,0,0
15744,1375,0,0,1
15745,2603,0,0,1
15746,2758,0,0,1
15747,763,0,0,0
15748,743,0,0,0
15749,469,0,0,0
15750,2547,1,1,1
15751,2840,0,0,1
15752,2031,0,0,0
15753,1496,0,0,1
15754,1442,0,0,1
15755,1240,0,1,1
15756,2021,0,0,1
15757,1868,0,0,1
15758,2432,1,0,1
15759,1433,0,1,0
15760,2558,0,0,1
15761,810,0,0,1
15762,2582,0,0,1
15763,852,1,0,0
15764,1396,1,1,0
15765,2647,0,0,1
15766,1308,0,1,0
15767,2423,1,0,1
15768,647,0,0,1
15769,2895,0,0,1
15770,1742,1,0,1
15771,2796,0,0,0
15772,1292,2,2,1
15773,1529,0,0,1
15774,488,0,0,0
15775,477,1,0,0
15776,870,0,0,0
15777,2945,0,1,1
15778,1620,0,0,1
15779,1127,0,0,0
15780,1213,1,0,1
15781,1292,0,2,0
15782,2655,0,0,0
15783,1264,0,0,0
15784,2490,0,0,1
15785,2549,0,0,1
15786,841,0,1,0
15787,2164,0,2,1
15788,1495,1,0,0
15789,2480,1,1,1
15790,2037,1,0,0
15791,658,1,0,0
15792,1155,0,0,0
15793,2282,1,0,1
15794,2144,1,0,1
15795,2425,1,0,1
15796,2711,0,0,0
15797,687,0,1,1
15798,1021,2,0,0
15799,2160,1,0,1
15800,2770,0,0,1
15801,633,0,0,1
15802,2095,0,0,0
15803,2382,2,0,1
15804,2777,0,0,1
15805,2203,0,0,1
15806,598,0,0,1
15807,775,0,1,1
15808,1485,0,2,1
15809,813,1,0,1
15810,870,0,1,0
15811,2189,2,2,1
15812,747,1,0,0
15813,1433,0,0,0
15814,1674,0,0,1
15815,1723,0,1,1
15816,2262,0,0,0
15817,453,0,1,0
15818,2473,0,0,1
15819,2258,0,0,1
15820,1741,1,0,0
15821,2928,0,0,1
15822,930,1,0,1
15823,1001,1,0,0
15824,2417,0,0,1
15825,2986,0,1,1
15826,1153,2,0,0
15827,2497,0,1,1
15828,2941,0,0,1
15829,2987,0,1,1
15830,2494,0,0,1
15831,1552,0,0,0
15832,1536,2,0,0
15833,1196,0,2,1
15834,2123,0,1,1
15835,1032,0,1,1
15836,2396,0,0,1
15837,627,0,1,0
15838,2519,0,1,1
15839,2786,0,0,1
15840,1657,1,0,0
15841,1951,1,0,1
15842,1908,1,0,1
15843,2547,1,1,1
15844,972,0,0,1
15845,1001,0,1,0
15846,1546,0,0,1
15847,1118,1,0,0
15848,1413,0,0,1
15849,1257,1,0,0
15850,634,0,1,0
15851,1427,0,0,0
15852,2049,1,0,1
15853,2579,1,0,1
15854,2384,0,0,1
15855,2462,0,1,1
15856,2821,1,0,1
15857,1883,1,1,1
15858,2293,0,0,1
15859,783,0,2,1
15860,2123,0,0,1
15861,1078,1,0,0
15862,2311,0,1,1
15863,2117,0,0,1
15864,2784,0,0,1
15865,2298,0,0,1
15866,1994,0,1,1
15867,1459,0,0,0
15868,1165,1,0,0
15869,750,0,0,0
15870,413,0,1,1
15871,1768,0,0,1
15872,2732,1,1,1
15873,2359,1,1,1
15874,2829,0,0,1
15875,1332,1,0,0
15876,1328,0,0,1
15877,1724,1,0,0
15878,598,0,0,0
15879,415,0,0,0
15880,780,0,0,0
15881,1290,0,0,1
15882,2465,0,0,0
15883,2606,0,0,1
15884,1104,0,1,0
15885,1702,0,0,1
15886,2641,0,0,1
15887,716,0,0,0
15888,914,2,0,0
15889,2767,0,0,1
15890,778,1,0,0
15891,2586,0,0,1
15892,1337,0,0,0
15893,1687,0,1,1
15894,1194,0,0,1
15895,2198,0,0,0
15896,2199,1,0,0
15897,612,0,0,0
15898,2749,0,1,1
15899,835,1,0,0
15900,2887,1,0,1
15901,2173,0,1,1
15902,1861,0,1,0
15903,737,0,1,0
15904,1360,0,0,0
15905,1149,0,0,1
15906,572,1,0,0
15907,2854,0,0,1
15908,2081,0,0,1
15909,1917,1,0,1
15910,1830,0,1,1
15911,1964,0,0,1
15912,1459,0,0,0
15913,1319,1,0,0
15914,1254,0,0,1
15915,1856,0,0,0
15916,2004,1,0,1
15917,861,0,0,0
15918,2114,0,0,1
15919,2907,0,1,1
15920,2602,0,0,1
15921,499,2,0,0
15922,2298,0,0,0
15923,2287,0,0,1
15924,1274,0,0,0
15925,2570,0,0,1
15926,651,0,0,0
15927,1107,0,0,0
15928,2872,0,0,1
15929,2321,0,0,1
15930,2313,0,0,1
15931,2836,0,0,1
15932,1488,0,0,0
15933,1965,0,0,1
15934,1455,0,0,0
15935,2382,0,0,1
15936,1725,0,0,0
15937,1082,1,0,0
15938,2193,2,0,1
15939,1342,0,0,0
15940,1862,0,0,0
15941,2743,0,0,1
15942,2191,0,1,0
15943,1838,1,0,0
15944,2452,1,0,1
15945,1024,0,0,0
15946,2363,0,2,1
15947,591,0,0,0
15948,2328,0,1,1
15949,705,1,0,0
15950,2058,0,0,1
15951,2525,1,0,1
15952,1536,2,2,1
15953,1731,1,0,1
15954,2719,0,0,1
15955,2371,0,1,1
15956,1607,1,0,0
15957,1897,0,0,0
15958,2379,0,0,1
15959,2946,0,0,1
15960,1497,0,0,1
15961,2041,0,1,1
15962,1319,0,0,0
15963,874,1,0,1
15964,2404,1,0,1
15965,1636,0,2,1
15966,2966,0,0,1
15967,2135,0,1,1
15968,2220,0,0,1
15969,482,0,0,0
15970,1181,0,0,0
15971,2086,0,0,1
15972,1630,0,0,0
15973,2117,0,0,1
15974,1870,0,0,0
15975,1018,0,0,1
15976,2604,0,0,1
15977,2879,2,2,1
15978,738,0,0,0
15979,739,0,0,0
15980,2738,2,2,1
15981,1536,0,1,1
15982,2450,0,0,1
15983,2874,0,0,1
15984,2119,1,0,1
15985,2374,1,0,1
15986,1060,0,0,1
15987,2353,1,0,1
15988,2651,0,0,1
15989,483,0,0,0
15990,2553,0,0,1
15991,2104,1,1,0
15992,535,0,1,0
15993,1238,1,0,0
15994,2182,0,0,1
15995,740,0,0,0
15996,737,1,1,0
15997,1409,2,0,0
15998,608,1,0,1
15999,2788,0,0,1
16000,2574,0,0,1
16001,2704,0,1,1
16002,554,0,0,0
16003,894,1,0,1
16004,2502,0,0,0
16005,1839,1,0,1
16006,2130,0,0,0
16007,2964,0,1,1
16008,1229,1,0,1
16009,2975,0,0,1
16010,2475,1,1,1
16011,944,0,0,0
16012,2587,0,1,1
16013,826,0,0,1
16014,1831,1,0,1
16015,1097,0,1,1
16016,2598,1,0,0
16017,2700,0,0,1
16018,2207,1,0,1
16019,2773,0,0,1
16020,1242,0,0,0
16021,2478,1,0,1
16022,2959,0,0,1
16023,430,0,0,0
16024,727,0,0,0
16025,1303,0,0,0
16026,1637,0,0,1
16027,502,0,1,1
16028,511,1,0,0
16029,2995,0,0,1
16030,2660,0,0,1
16031,2776,1,0,1
16032,535,0,0,0
16033,1447,1,0,0
16034,463,1,0,0
16035,825,2,2,1
16036,450,0,0,0
16037,1933,0,0,1
16038,400,0,0,0
16039,2897,0,0,1
16040,2361,0,0,1
16041,2414,1,0,1
16042,2903,0,0,1
16043,1036,0,0,0
16044,1468,0,0,0
16045,468,1,0,0
16046,434,0,0,0
16047,1549,1,1,1
16048,1573,0,0,1
16049,741,0,0,1
16050,901,1,0,0
16051,1571,1,0,1
16052,2209,1,0,1
16053,2730,0,0,1
16054,2464,1,1,1
16055,2062,0,0,0
16056,2509,0,1,1
16057,2812,2,0,1
16058,1817,0,0,1
16059,1223,0,1,1
16060,1703,0,1,0
16061,973,0,0,0
16062,2972,0,0,1
16063,802,1,1,0
16064,564,0,1,1
16065,630,0,1,1
16066,1608,0,0,0
16067,823,0,0,0
16068,1785,1,0,1
16069,2796,0,0,1
16070,2469,0,0,1
16071,2155,1,1,0
16072,2044,1,0,1
16073,1744,0,0,0
16074,2887,1,1,1
16075,1859,0,0,1
16076,1768,1,0,1
16077,2049,0,0,0
16078,422,0,0,0
16079,2196,0,0,0
16080,1193,0,0,1
16081,1807,0,1,0
16082,2939,0,0,1
16083,2553,0,0,1
16084,2581,0,0,1
16085,1745,0,0,1
16086,1664,0,0,0
16087,1346,0,0,1
16088,1252,1,0,0
16089,1266,0,1,1
16090,2107,0,0,0
16091,871,0,0,1
16092,2289,0,0,1
16093,1539,1,0,0
16094,1267,1,0,1
16095,2141,0,0,1
16096,1551,0,0,1
16097,659,0,0,0
16098,1969,1,0,1
16099,1617,1,0,0
16100,1357,2,0,1
16101,1318,1,1,1
16102,1377,2,2,0
16103,1555,1,0,1
16104,2925,0,0,1
16105,2437,0,0,1
16106,2498,0,0,1
16107,937,0,0,0
16108,2558,0,0,0
16109,1619,0,1,1
16110,2105,0,0,1
16111,1359,0,0,0
16112,1494,0,0,0
16113,773,0,0,1
16114,2116,0,0,1
16115,2028,0,1,0
16116,1826,0,1,1
16117,2885,0,0,1
16118,1240,2,0,1
16119,2187,0,0,1
16120,680,0,0,1
16121,1317,0,0,0
16122,2029,0,0,1
16123,2824,0,1,1
16124,2082,0,0,1
16125,1735,0,0,1
16126,1370,0,0,0
16127,1733,0,0,0
16128,2433,0,0,1
16129,458,0,0,0
16130,2654,0,1,1
16131,2135,0,1,1
16132,517,0,0,0
16133,827,0,0,1
16134,1049,0,0,1
16135,1982,1,1,0
16136,1162,1,0,0
16137,987,0,1,1
16138,1472,0,0,1
16139,2163,0,0,1
16140,1013,0,0,0
16141,2788,1,1,1
16142,637,0,0,0
16143,1458,0,0,1
16144,2074,0,0,0
16145,1430,0,0,1
16146,1735,0,0,1
16147,987,0,1,0
16148,1109,0,0,0
16149,2302,0,0,1
16150,2511,0,0,0
16151,2561,1,0,1
16152,2512,0,0,1
16153,1021,0,1,0
16154,1874,1,0,1
16155,2445,0,0,1
16156,2375,0,0,1
16157,2510,0,0,1
16158,2315,1,1,1
16159,1890,0,1,0
16160,811,0,1,0
16161,2082,0,0,0
16162,2022,1,0,0
16163,1052,0,0,1
16164,792,1,0,1
16165,1504,0,0,1
16166,623,0,0,0
16167,1194,0,1,0
16168,2411,0,0,1
16169,1750,0,0,0
16170,1338,0,0,0
16171,2304,0,0,0
16172,2037,0,1,1
16173,2096,0,0,1
16174,963,0,0,1
16175,1430,0,0,0
16176,624,0,1,0
16177,890,0,0,0
16178,1749,0,1,1
16179,2000,0,2,1
16180,2588,0,1,1
16181,1968,0,0,1
16182,974,1,0,0
16183,1186,0,1,1
16184,1469,0,0,0
16185,1128,0,0,1
16186,852,1,1,1
16187,2740,1,0,1
16188,1225,0,0,0
16189,1599,0,1,0
16190,1774,0,0,1
16191,2065,0,0,0
16192,988,1,0,1
16193,1771,0,0,0
16194,1332,0,1,0
16195,1479,0,0,1
16196,2197,0,0,0
16197,2794,0,0,0
16198,564,1,0,0
16199,1014,0,0,1
16200,478,0,0,0
16201,1166,1,1,0
16202,719,0,0,1
16203,1516,0,0,0
16204,2705,0,0,1
16205,2763,1,0,1
16206,443,0,0,0
16207,1504,0,0,0
16208,2326,0,0,0
16209,2339,1,0,1
16210,2056,0,2,1
16211,2392,0,0,1
16212,1697,0,0,1
16213,815,0,1,1
16214,2384,0,0,0
16215,719,0,0,0
16216,863,0,1,0
16217,2427,0,0,1
16218,1178,0,0,0
16219,1389,0,0,1
16220,1721,0,0,1
16221,464,0,1,0
16222,1200,0,0,0
16223,2057,0,0,1
16224,1433,0,0,1
16225,1125,2,0,0
16226,687,1,0,0
16227,628,1,0,0
16228,1702,0,0,1
16229,581,2,0,0
16230,2938,0,0,1
16231,1050,0,0,0
16232,2548,0,0,1
16233,1825,0,0,1
16234,1635,1,0,1
16235,2223,0,0,1
16236,1183,1,0,0
16237,2339,1,1,1
16238,1231,0,0,1
16239,1827,0,0,1
16240,1765,0,0,1
16241,1531,0,0,1
16242,1063,1,0,0
16243,2309,0,0,1
16244,699,0,0,1
16245,1524,0,0,1
16246,1391,0,0,0
16247,1812,1,0,1
16248,2250,0,2,1
16249,1195,0,0,0
16250,1330,1,0,1
16251,2036,1,1,1
16252,579,1,0,0
16253,897,1,1,0
16254,2312,1,0,0
16255,671,0,1,0
16256,1129,0,0,0
16257,869,0,1,0
16258,1210,0,0,0
16259,790,0,2,1
16260,1315,0,0,0
16261,2719,0,0,1
16262,783,0,1,1
16263,1238,1,0,1
16264,1604,1,0,0
16265,1974,2,0,0
16266,983,0,0,0
16267,985,0,0,0
16268,1542,0,0,1
16269,2234,0,1,1
16270,1751,0,0,0
16271,1826,0,0,1
16272,564,0,0,0
16273,551,0,1,0
16274,852,1,0,0
16275,1946,1,1,1
16276,1329,0,1,1
16277,2006,0,1,1
16278,1144,0,1,0
16279,910,0,0,0
16280,2075,0,1,0
16281,1904,1,0,1
16282,997,0,0,1
16283,2235,1,0,0
16284,2685,0,0,1
16285,2569,0,0,1
16286,808,0,0,0
16287,983,0,0,0
16288,1239,0,0,1
16289,809,1,0,0
16290,731,0,0,0
16291,714,0,1,0
16292,499,0,1,0
16293,2262,0,0,1
16294,1802,0,0,1
16295,804,0,0,0
16296,918,0,0,1
16297,656,2,2,0
16298,906,1,1,1
16299,433,0,0,0
16300,2860,0,1,1
16301,601,0,0,0
16302,2295,0,0,1
16303,2331,0,0,1
16304,2704,0,0,1
16305,1951,1,0,1
16306,741,0,0,0
16307,2668,0,0,1
16308,2842,1,0,1
16309,851,0,1,0
16310,1643,1,0,1
16311,1105,1,0,0
16312,513,0,0,1
16313,2647,0,0,1
16314,2753,0,0,1
16315,2932,1,0,1
16316,2976,1,0,1
16317,551,0,0,0
16318,929,0,0,0
16319,1068,0,1,0
16320,2225,0,0,0
16321,526,0,0,0
16322,2043,0,0,0
16323,651,0,0,0
16324,1515,0,0,1
16325,523,0,0,0
16326,729,0,0,0
16327,1416,0,1,1
16328,530,0,1,1
16329,1096,0,0,0
16330,2662,0,0,1
16331,834,0,0,0
16332,668,0,0,0
16333,530,0,0,0
16334,574,0,1,0
16335,2897,1,0,1
16336,1548,0,0,1
16337,1394,0,0,0
16338,2632,0,0,1
16339,2250,0,0,1
16340,1887,0,1,1
16341,2503,0,0,1
16342,2096,1,1,1
16343,1367,0,1,1
16344,2508,0,1,1
16345,1130,0,0,1
16346,2833,0,0,1
16347,1672,1,0,0
16348,1270,3,3,1
16349,875,1,0,1
16350,753,0,0,1
16351,565,0,0,0
16352,1371,0,0,0
16353,2062,0,0,0
16354,2929,0,1,1
16355,2610,0,0,1
16356,902,1,0,0
16357,1994,0,0,0
16358,2360,0,0,1
16359,400,0,1,0
16360,2011,0,0,1
16361,1032,0,1,1
16362,1677,0,0,0
16363,2811,0,0,1
16364,2225,1,0,0
16365,1915,1,1,1
16366,1257,1,0,1
16367,1209,0,1,1
16368,2412,0,0,1
16369,2012,0,0,0
16370,542,0,0,0
16371,1714,0,0,0
16372,820,0,0,0
16373,2977,0,0,1
16374,903,0,0,1
16375,2105,0,0,1
16376,851,0,0,1
16377,571,0,0,0
16378,595,0,1,1
16379,2619,0,0,1
16380,1077,0,0,1
16381,2589,0,0,1
16382,1475,1,1,1
16383,877,0,0,1
16384,2364,0,0,1
16385,1593,1,0,1
16386,790,0,0,1
16387,1167,0,0,0
16388,1660,2,2,0
16389,2658,0,0,1
16390,1619,0,0,1
16391,2390,0,0,1
16392,2832,0,0,1
16393,1017,0,0,1
16394,2678,0,0,1
16395,787,1,0,0
16396,2174,2,2,1
16397,2340,1,0,1
16398,515,0,0,0
16399,2625,0,0,1
16400,1624,0,0,0
16401,2514,0,0,1
16402,881,0,0,0
16403,2149,0,1,1
16404,667,0,0,1
16405,719,0,0,0
16406,2520,1,0,1
16407,1804,0,0,0
16408,1172,0,1,0
16409,1845,0,0,0
16410,593,1,0,0
16411,2408,1,0,1
16412,2690,0,0,1
16413,2197,0,0,1
16414,1656,0,1,1
16415,2723,0,0,1
16416,1818,0,0,0
16417,587,0,0,0
16418,1618,0,0,0
16419,1080,0,1,0
16420,2817,1,0,1
16421,2527,0,1,1
16422,2288,0,1,1
16423,1607,0,0,1
16424,2584,1,1,1
16425,2585,1,1,1
16426,2871,0,0,1
16427,1614,0,0,0
16428,1173,0,0,1
16429,2614,0,0,1
16430,695,2,0,0
16431,2567,0,0,0
16432,2619,0,0,1
16433,519,0,1,0
16434,2478,1,0,0
16435,1226,0,1,1
16436,634,0,0,0
16437,506,0,1,0
16438,2965,0,0,1
16439,2027,0,1,1
16440,2354,0,2,1
16441,1761,0,0,0
16442,2057,0,1,1
16443,2761,0,0,0
16444,2886,0,0,1
16445,2228,1,0,1
16446,2516,1,0,1
16447,2899,1,1,1
16448,1582,0,1,1
16449,1334,0,0,1
16450,1914,1,0,1
16451,1267,4,0,0
16452,950,2,0,0
16453,1342,1,0,0
16454,936,2,0,0
16455,854,0,0,0
16456,1086,1,1,0
16457,2658,2,0,1
16458,1353,0,0,0
16459,2744,0,0,1
16460,1923,1,0,0
16461,1208,1,1,0
16462,2751,0,0,1
16463,2608,0,0,1
16464,2694,0,0,1
16465,1477,0,1,1
16466,2334,0,0,1
16467,1534,0,0,1
16468,485,0,2,0
16469,617,0,0,0
16470,1395,1,1,0
16471,1347,1,0,1
16472,2859,0,0,1
16473,1954,1,1,1
16474,2277,0,0,1
16475,2756,0,0,1
16476,2068,0,1,1
16477,1644,0,0,0
16478,590,0,1,0
16479,1258,0,0,1
16480,1874,1,1,0
16481,1679,0,0,0
16482,1078,0,0,1
16483,404,0,0,0
16484,407,1,0,0
16485,2737,0,0,1
16486,2053,0,0,0
16487,1760,0,1,1
16488,1149,0,0,0
16489,1378,0,0,0
16490,1032,1,0,0
16491,1634,0,0,1
16492,1723,0,2,1
16493,2680,0,0,1
16494,458,0,0,0
16495,656,1,1,0
16496,1520,0,0,1
16497,1174,0,0,1
16498,2910,0,0,1
16499,1265,0,0,1
16500,882,1,1,1
16501,2638,0,1,1
16502,2382,0,1,0
16503,2533,0,1,1
16504,2471,1,0,0
16505,2173,0,0,1
16506,2639,0,0,1
16507,1408,0,0,0
16508,2845,0,0,1
16509,500,0,0,0
16510,904,0,0,0
16511,596,0,0,0
16512,2254,0,1,1
16513,997,0,0,0
16514,2827,0,0,1
16515,958,0,0,0
16516,2020,1,0,1
16517,2754,0,0,1
16518,1211,1,0,1
16519,765,1,0,0
16520,2305,0,0,1
16521,2090,0,0,1
16522,2799,1,0,1
16523,839,0,0,1
16524,2016,0,0,1
16525,1488,1,0,1
16526,1012,0,0,1
16527,1552,0,0,0
16528,632,1,0,0
16529,2392,0,0,1
16530,2999,0,1,1
16531,795,0,0,0
16532,2876,0,1,1
16533,2225,0,0,0
16534,742,0,0,0
16535,2797,0,0,1
16536,680,0,1,0
16537,1131,0,1,1
16538,1707,0,0,1
16539,479,0,0,0
16540,1171,0,0,1
16541,2178,0,1,1
16542,1128,6,6,1
16543,2980,0,0,1
16544,2233,2,0,1
16545,1573,0,2,1
16546,1105,1,0,1
16547,716,0,0,0
16548,606,0,1,0
16549,1875,0,0,0
16550,2853,0,0,0
16551,728,0,0,1
16552,539,0,0,0
16553,2604,0,0,1
16554,1980,0,0,1
16555,2718,0,0,1
16556,2839,0,0,1
16557,1317,0,0,1
16558,2427,0,0,1
16559,1556,0,0,0
16560,2874,0,0,1
16561,1914,0,1,1
16562,2343,1,0,0
16563,1367,1,0,0
16564,1236,0,0,0
16565,770,0,0,0
16566,1281,0,0,0
16567,1940,0,1,1
16568,665,0,0,0
16569,1797,0,0,1
16570,1009,1,0,0
16571,1358,0,0,0
16572,479,0,0,1
16573,2453,1,1,1
16574,2486,0,0,1
16575,2622,0,1,1
16576,2920,2,0,1
16577,592,0,0,0
16578,649,1,0,1
16579,739,0,0,1
16580,2566,0,0,1
16581,695,0,0,0
16582,2794,1,1,1
16583,2009,0,2,1
16584,1086,2,0,0
16585,996,0,0,1
16586,1317,1,0,0
16587,1644,0,1,0
16588,2620,0,0,1
16589,2759,1,0,1
16590,2736,0,1,1
16591,1761,0,0,0
16592,2801,0,0,1
16593,2977,0,1,1
16594,676,0,1,1
16595,810,2,0,0
16596,2083,0,1,1
16597,621,0,0,0
16598,616,0,0,0
16599,2820,0,0,1
16600,2011,1,0,0
16601,2266,0,0,1
16602,499,0,1,0
16603,662,0,0,0
16604,2978,1,0,1
16605,1529,1,0,0
16606,1007,0,0,0
16607,2168,0,0,1
16608,2605,1,0,1
16609,2074,0,0,0
16610,1411,0,0,1
16611,1707,0,0,1
16612,2109,1,1,1
16613,1517,1,0,0
16614,1639,0,0,1
16615,1850,0,1,1
16616,2877,1,0,1
16617,2381,1,0,1
16618,2770,0,0,1
16619,1207,1,0,0
16620,843,1,0,0
16621,519,1,0,0
16622,481,0,1,0
16623,588,0,0,0
16624,1882,0,0,1
16625,2868,0,1,1
16626,1031,0,1,1
16627,2565,0,0,0
16628,860,0,0,0
16629,817,0,0,1
16630,1507,1,0,1
16631,1998,0,0,1
16632,1842,0,0,1
16633,527,0,1,0
16634,2393,0,0,0
16635,520,0,0,0
16636,2700,0,0,1
16637,1783,0,0,0
16638,1424,0,0,1
16639,1425,1,0,1
16640,2414,2,0,1
16641,726,1,0,1
16642,675,0,0,0
16643,1674,0,1,0
16644,2209,0,1,1
16645,1507,1,0,0
16646,1522,1,0,0
16647,2543,0,1,1
16648,2629,0,0,1
16649,691,0,0,1
16650,1897,0,0,0
16651,1325,0,0,0
16652,2912,0,0,1
16653,2035,0,0,1
16654,1827,0,0,1
16655,1376,0,1,1
16656,1407,0,0,1
16657,2093,0,0,1
16658,1473,1,0,0
16659,1931,0,0,1
16660,583,0,0,0
16661,1752,0,0,1
16662,2845,0,1,1
16663,667,0,0,0
16664,471,1,0,0
16665,2493,0,0,1
16666,1871,0,0,1
16667,1324,0,0,1
16668,573,0,0,0
16669,1955,0,1,1
16670,1966,0,0,0
16671,1116,0,0,1
16672,1150,1,1,1
16673,1461,1,0,0
16674,2329,0,0,1
16675,2086,0,0,1
16676,1881,0,1,0
16677,2184,0,0,1
16678,2563,0,0,1
16679,786,0,0,0
16680,1085,1,0,0
16681,2737,1,0,1
16682,2942,0,1,1
16683,557,0,0,0
16684,540,0,0,0
16685,498,0,0,0
16686,521,0,0,0
16687,1039,0,0,1
16688,1467,0,0,1
16689,1423,0,0,0
16690,2950,0,0,1
16691,1129,0,0,1
16692,1053,0,0,1
16693,1986,0,0,1
16694,1671,0,0,0
16695,457,0,0,0
16696,1538,0,0,1
16697,2862,1,1,1
16698,1167,1,0,1
16699,1234,0,1,1
16700,558,0,0,0
16701,1436,1,1,1
16702,1970,0,1,1
16703,651,0,0,0
16704,1325,0,1,0
16705,2059,0,0,0
16706,2354,1,0,1
16707,2014,1,1,1
16708,721,0,0,0
16709,672,1,0,1
16710,2262,0,1,1
16711,434,0,1,0
16712,1571,0,1,0
16713,1869,0,1,1
16714,1265,0,0,1
16715,1363,0,1,1
16716,2131,1,0,1
16717,2282,1,0,1
16718,2586,1,0,1
16719,1431,0,0,0
16720,1084,0,0,0
16721,1091,1,0,0
16722,1584,1,0,0
16723,1662,0,1,1
16724,1902,0,1,1
16725,1896,0,0,1
16726,1668,1,1,0
16727,1184,0,0,1
16728,1835,0,0,0
16729,2453,1,0,1
16730,470,0,1,0
16731,2923,0,0,1
